"","gutenberg_id","text"
"5271",3289,"knew, and so did Barker here; for on the night when this thing happened"
"5272",3289,"there was mighty little time for explanations. She knows everything now,"
"5273",3289,"and I would have been a wiser man if I had told her sooner. But it was a"
"5274",3289,"hard question, dear,"" he took her hand for an instant in his own, ""and I"
"5275",3289,"acted for the best."
"5276",3289,""
"5277",3289,"""Well, gentlemen, the day before these happenings I was over in"
"5278",3289,"Tunbridge Wells, and I got a glimpse of a man in the street. It was only"
"5279",3289,"a glimpse; but I have a quick eye for these things, and I never doubted"
"5280",3289,"who it was. It was the worst enemy I had among them all--one who has"
"5281",3289,"been after me like a hungry wolf after a caribou all these years. I"
"5282",3289,"knew there was trouble coming, and I came home and made ready for it. I"
"5283",3289,"guessed I'd fight through it all right on my own, my luck was a proverb"
"5284",3289,"in the States about '76. I never doubted that it would be with me still."
"5285",3289,""
"5286",3289,"""I was on my guard all that next day, and never went out into the park."
"5287",3289,"It's as well, or he'd have had the drop on me with that buckshot gun of"
"5288",3289,"his before ever I could draw on him. After the bridge was up--my mind"
"5289",3289,"was always more restful when that bridge was up in the evenings--I put"
"5290",3289,"the thing clear out of my head. I never dreamed of his getting into the"
"5291",3289,"house and waiting for me. But when I made my round in my dressing"
"5292",3289,"gown, as was my habit, I had no sooner entered the study than I scented"
"5293",3289,"danger. I guess when a man has had dangers in his life--and I've had"
"5294",3289,"more than most in my time--there is a kind of sixth sense that waves"
"5295",3289,"the red flag. I saw the signal clear enough, and yet I couldn't tell you"
"5296",3289,"why. Next instant I spotted a boot under the window curtain, and then I"
"5297",3289,"saw why plain enough."
"5298",3289,""
"5299",3289,"""I'd just the one candle that was in my hand; but there was a good light"
"5300",3289,"from the hall lamp through the open door. I put down the candle and"
"5301",3289,"jumped for a hammer that I'd left on the mantel. At the same moment he"
"5302",3289,"sprang at me. I saw the glint of a knife, and I lashed at him with the"
"5303",3289,"hammer. I got him somewhere; for the knife tinkled down on the floor. He"
"5304",3289,"dodged round the table as quick as an eel, and a moment later he'd got"
"5305",3289,"his gun from under his coat. I heard him cock it; but I had got hold of"
"5306",3289,"it before he could fire. I had it by the barrel, and we wrestled for it"
"5307",3289,"all ends up for a minute or more. It was death to the man that lost his"
"5308",3289,"grip."
"5309",3289,""
"5310",3289,"""He never lost his grip; but he got it butt downward for a moment too"
"5311",3289,"long. Maybe it was I that pulled the trigger. Maybe we just jolted it"
"5312",3289,"off between us. Anyhow, he got both barrels in the face, and there I"
"5313",3289,"was, staring down at all that was left of Ted Baldwin. I'd recognized"
"5314",3289,"him in the township, and again when he sprang for me; but his own mother"
"5315",3289,"wouldn't recognize him as I saw him then. I'm used to rough work; but I"
"5316",3289,"fairly turned sick at the sight of him."
"5317",3289,""
"5318",3289,"""I was hanging on the side of the table when Barker came hurrying down."
"5319",3289,"I heard my wife coming, and I ran to the door and stopped her. It was no"
"5320",3289,"sight for a woman. I promised I'd come to her soon. I said a word or two"
"5321",3289,"to Barker--he took it all in at a glance--and we waited for the rest to"
"5322",3289,"come along. But there was no sign of them. Then we understood that they"
"5323",3289,"could hear nothing, and that all that had happened was known only to"
"5324",3289,"ourselves."
"5325",3289,""
"5326",3289,"""It was at that instant that the idea came to me. I was fairly dazzled"
"5327",3289,"by the brilliance of it. The man's sleeve had slipped up and there was"
"5328",3289,"the branded mark of the lodge upon his forearm. See here!"""
"5329",3289,""
"5330",3289,"The man whom we had known as Douglas turned up his own coat and cuff"
"5331",3289,"to show a brown triangle within a circle exactly like that which we had"
"5332",3289,"seen upon the dead man."
"5333",3289,""
"5334",3289,"""It was the sight of that which started me on it. I seemed to see it all"
"5335",3289,"clear at a glance. There were his height and hair and figure, about the"
"5336",3289,"same as my own. No one could swear to his face, poor devil! I brought"
"5337",3289,"down this suit of clothes, and in a quarter of an hour Barker and I had"
"5338",3289,"put my dressing gown on him and he lay as you found him. We tied all his"
"5339",3289,"things into a bundle, and I weighted them with the only weight I could"
"5340",3289,"find and put them through the window. The card he had meant to lay upon"
"5341",3289,"my body was lying beside his own."
"5342",3289,""
"5343",3289,"""My rings were put on his finger; but when it came to the wedding ring,"""
"5344",3289,"he held out his muscular hand, ""you can see for yourselves that I had"
"5345",3289,"struck the limit. I have not moved it since the day I was married, and"
"5346",3289,"it would have taken a file to get it off. I don't know, anyhow, that I"
"5347",3289,"should have cared to part with it; but if I had wanted to I couldn't."
"5348",3289,"So we just had to leave that detail to take care of itself. On the other"
"5349",3289,"hand, I brought a bit of plaster down and put it where I am wearing one"
"5350",3289,"myself at this instant. You slipped up there, Mr. Holmes, clever as"
"5351",3289,"you are; for if you had chanced to take off that plaster you would have"
"5352",3289,"found no cut underneath it."
"5353",3289,""
"5354",3289,"""Well, that was the situation. If I could lie low for a while and then"
"5355",3289,"get away where I could be joined by my 'widow' we should have a chance"
"5356",3289,"at last of living in peace for the rest of our lives. These devils would"
"5357",3289,"give me no rest so long as I was above ground; but if they saw in the"
"5358",3289,"papers that Baldwin had got his man, there would be an end of all my"
"5359",3289,"troubles. I hadn't much time to make it all clear to Barker and to my"
"5360",3289,"wife; but they understood enough to be able to help me. I knew all about"
"5361",3289,"this hiding place, so did Ames; but it never entered his head to connect"
"5362",3289,"it with the matter. I retired into it, and it was up to Barker to do the"
"5363",3289,"rest."
"5364",3289,""
"5365",3289,"""I guess you can fill in for yourselves what he did. He opened the"
"5366",3289,"window and made the mark on the sill to give an idea of how the murderer"
"5367",3289,"escaped. It was a tall order, that; but as the bridge was up there was"
"5368",3289,"no other way. Then, when everything was fixed, he rang the bell for all"
"5369",3289,"he was worth. What happened afterward you know. And so, gentlemen, you"
"5370",3289,"can do what you please; but I've told you the truth and the whole truth,"
"5371",3289,"so help me God! What I ask you now is how do I stand by the English"
"5372",3289,"law?"""
"5373",3289,""
"5374",3289,"There was a silence which was broken by Sherlock Holmes."
"5375",3289,""
"5376",3289,"""The English law is in the main a just law. You will get no worse than"
"5377",3289,"your deserts from that, Mr. Douglas. But I would ask you how did this"
"5378",3289,"man know that you lived here, or how to get into your house, or where to"
"5379",3289,"hide to get you?"""
"5380",3289,""
"5381",3289,"""I know nothing of this."""
"5382",3289,""
"5383",3289,"Holmes's face was very white and grave. ""The story is not over yet, I"
"5384",3289,"fear,"" said he. ""You may find worse dangers than the English law, or"
"5385",3289,"even than your enemies from America. I see trouble before you, Mr."
"5386",3289,"Douglas. You'll take my advice and still be on your guard."""
"5387",3289,""
"5388",3289,"And now, my long-suffering readers, I will ask you to come away with me"
"5389",3289,"for a time, far from the Sussex Manor House of Birlstone, and far also"
"5390",3289,"from the year of grace in which we made our eventful journey which ended"
"5391",3289,"with the strange story of the man who had been known as John Douglas."
"5392",3289,"I wish you to journey back some twenty years in time, and westward some"
"5393",3289,"thousands of miles in space, that I may lay before you a singular and"
"5394",3289,"terrible narrative--so singular and so terrible that you may find it"
"5395",3289,"hard to believe that even as I tell it, even so did it occur."
"5396",3289,""
"5397",3289,"Do not think that I intrude one story before another is finished. As"
"5398",3289,"you read on you will find that this is not so. And when I have detailed"
"5399",3289,"those distant events and you have solved this mystery of the past, we"
"5400",3289,"shall meet once more in those rooms on Baker Street, where this, like so"
"5401",3289,"many other wonderful happenings, will find its end."
"5402",3289,""
"5403",3289,""
"5404",3289,""
"5405",3289,""
"5406",3289,""
"5407",3289,"Part 2--The Scowrers"
"5408",3289,""
"5409",3289,""
"5410",3289,""
"5411",3289,""
"5412",3289,"Chapter 1--The Man"
"5413",3289,""
"5414",3289,""
"5415",3289,""
"5416",3289,"It was the fourth of February in the year 1875. It had been a severe"
"5417",3289,"winter, and the snow lay deep in the gorges of the Gilmerton Mountains."
"5418",3289,"The steam ploughs had, however, kept the railroad open, and the evening"
"5419",3289,"train which connects the long line of coal-mining and iron-working"
"5420",3289,"settlements was slowly groaning its way up the steep gradients which"
"5421",3289,"lead from Stagville on the plain to Vermissa, the central township which"
"5422",3289,"lies at the head of Vermissa Valley. From this point the track sweeps"
"5423",3289,"downward to Bartons Crossing, Helmdale, and the purely agricultural"
"5424",3289,"county of Merton. It was a single track railroad; but at every"
"5425",3289,"siding--and they were numerous--long lines of trucks piled with coal and"
"5426",3289,"iron ore told of the hidden wealth which had brought a rude population"
"5427",3289,"and a bustling life to this most desolate corner of the United States of"
"5428",3289,"America."
"5429",3289,""
"5430",3289,"For desolate it was! Little could the first pioneer who had traversed"
"5431",3289,"it have ever imagined that the fairest prairies and the most lush water"
"5432",3289,"pastures were valueless compared to this gloomy land of black crag and"
"5433",3289,"tangled forest. Above the dark and often scarcely penetrable woods upon"
"5434",3289,"their flanks, the high, bare crowns of the mountains, white snow, and"
"5435",3289,"jagged rock towered upon each flank, leaving a long, winding, tortuous"
"5436",3289,"valley in the centre. Up this the little train was slowly crawling."
"5437",3289,""
"5438",3289,"The oil lamps had just been lit in the leading passenger car, a long,"
"5439",3289,"bare carriage in which some twenty or thirty people were seated. The"
"5440",3289,"greater number of these were workmen returning from their day's toil in"
"5441",3289,"the lower part of the valley. At least a dozen, by their grimed faces"
"5442",3289,"and the safety lanterns which they carried, proclaimed themselves"
"5443",3289,"miners. These sat smoking in a group and conversed in low voices,"
"5444",3289,"glancing occasionally at two men on the opposite side of the car, whose"
"5445",3289,"uniforms and badges showed them to be policemen."
"5446",3289,""
"5447",3289,"Several women of the labouring class and one or two travellers who might"
"5448",3289,"have been small local storekeepers made up the rest of the company, with"
"5449",3289,"the exception of one young man in a corner by himself. It is with this"
"5450",3289,"man that we are concerned. Take a good look at him; for he is worth it."
"5451",3289,""
"5452",3289,"He is a fresh-complexioned, middle-sized young man, not far, one would"
"5453",3289,"guess, from his thirtieth year. He has large, shrewd, humorous gray eyes"
"5454",3289,"which twinkle inquiringly from time to time as he looks round through"
"5455",3289,"his spectacles at the people about him. It is easy to see that he is of"
"5456",3289,"a sociable and possibly simple disposition, anxious to be friendly to"
"5457",3289,"all men. Anyone could pick him at once as gregarious in his habits and"
"5458",3289,"communicative in his nature, with a quick wit and a ready smile. And yet"
"5459",3289,"the man who studied him more closely might discern a certain firmness"
"5460",3289,"of jaw and grim tightness about the lips which would warn him that there"
"5461",3289,"were depths beyond, and that this pleasant, brown-haired young Irishman"
"5462",3289,"might conceivably leave his mark for good or evil upon any society to"
"5463",3289,"which he was introduced."
"5464",3289,""
"5465",3289,"Having made one or two tentative remarks to the nearest miner, and"
"5466",3289,"receiving only short, gruff replies, the traveller resigned himself to"
"5467",3289,"uncongenial silence, staring moodily out of the window at the fading"
"5468",3289,"landscape."
"5469",3289,""
"5470",3289,"It was not a cheering prospect. Through the growing gloom there pulsed"
"5471",3289,"the red glow of the furnaces on the sides of the hills. Great heaps of"
"5472",3289,"slag and dumps of cinders loomed up on each side, with the high shafts"
"5473",3289,"of the collieries towering above them. Huddled groups of mean, wooden"
"5474",3289,"houses, the windows of which were beginning to outline themselves in"
"5475",3289,"light, were scattered here and there along the line, and the frequent"
"5476",3289,"halting places were crowded with their swarthy inhabitants."
"5477",3289,""
"5478",3289,"The iron and coal valleys of the Vermissa district were no resorts for"
"5479",3289,"the leisured or the cultured. Everywhere there were stern signs of the"
"5480",3289,"crudest battle of life, the rude work to be done, and the rude, strong"
"5481",3289,"workers who did it."
"5482",3289,""
"5483",3289,"The young traveller gazed out into this dismal country with a face of"
"5484",3289,"mingled repulsion and interest, which showed that the scene was new to"
"5485",3289,"him. At intervals he drew from his pocket a bulky letter to which he"
"5486",3289,"referred, and on the margins of which he scribbled some notes. Once from"
"5487",3289,"the back of his waist he produced something which one would hardly have"
"5488",3289,"expected to find in the possession of so mild-mannered a man. It was"
"5489",3289,"a navy revolver of the largest size. As he turned it slantwise to the"
"5490",3289,"light, the glint upon the rims of the copper shells within the drum"
"5491",3289,"showed that it was fully loaded. He quickly restored it to his secret"
"5492",3289,"pocket, but not before it had been observed by a working man who had"
"5493",3289,"seated himself upon the adjoining bench."
"5494",3289,""
"5495",3289,"""Hullo, mate!"" said he. ""You seem heeled and ready."""
"5496",3289,""
"5497",3289,"The young man smiled with an air of embarrassment."
"5498",3289,""
"5499",3289,"""Yes,"" said he, ""we need them sometimes in the place I come from."""
"5500",3289,""
"5501",3289,"""And where may that be?"""
"5502",3289,""
"5503",3289,"""I'm last from Chicago."""
"5504",3289,""
"5505",3289,"""A stranger in these parts?"""
"5506",3289,""
"5507",3289,"""Yes."""
"5508",3289,""
"5509",3289,"""You may find you need it here,"" said the workman."
"5510",3289,""
"5511",3289,"""Ah! is that so?"" The young man seemed interested."
"5512",3289,""
"5513",3289,"""Have you heard nothing of doings hereabouts?"""
"5514",3289,""
"5515",3289,"""Nothing out of the way."""
"5516",3289,""
"5517",3289,"""Why, I thought the country was full of it. You'll hear quick enough."
"5518",3289,"What made you come here?"""
"5519",3289,""
"5520",3289,"""I heard there was always work for a willing man."""
"5521",3289,""
"5522",3289,"""Are you a member of the union?"""
"5523",3289,""
"5524",3289,"""Sure."""
"5525",3289,""
"5526",3289,"""Then you'll get your job, I guess. Have you any friends?"""
"5527",3289,""
"5528",3289,"""Not yet; but I have the means of making them."""
"5529",3289,""
"5530",3289,"""How's that, then?"""
"5531",3289,""
"5532",3289,"""I am one of the Eminent Order of Freemen. There's no town without a"
"5533",3289,"lodge, and where there is a lodge I'll find my friends."""
"5534",3289,""
"5535",3289,"The remark had a singular effect upon his companion. He glanced round"
"5536",3289,"suspiciously at the others in the car. The miners were still whispering"
"5537",3289,"among themselves. The two police officers were dozing. He came across,"
"5538",3289,"seated himself close to the young traveller, and held out his hand."
"5539",3289,""
"5540",3289,"""Put it there,"" he said."
"5541",3289,""
"5542",3289,"A hand-grip passed between the two."
"5543",3289,""
"5544",3289,"""I see you speak the truth,"" said the workman. ""But it's well to make"
"5545",3289,"certain."" He raised his right hand to his right eyebrow. The traveller"
"5546",3289,"at once raised his left hand to his left eyebrow."
"5547",3289,""
"5548",3289,"""Dark nights are unpleasant,"" said the workman."
"5549",3289,""
"5550",3289,"""Yes, for strangers to travel,"" the other answered."
"5551",3289,""
"5552",3289,"""That's good enough. I'm Brother Scanlan, Lodge 341, Vermissa Valley."
"5553",3289,"Glad to see you in these parts."""
"5554",3289,""
"5555",3289,"""Thank you. I'm Brother John McMurdo, Lodge 29, Chicago. Bodymaster J.H."
"5556",3289,"Scott. But I am in luck to meet a brother so early."""
"5557",3289,""
"5558",3289,"""Well, there are plenty of us about. You won't find the order more"
"5559",3289,"flourishing anywhere in the States than right here in Vermissa Valley."
"5560",3289,"But we could do with some lads like you. I can't understand a spry man"
"5561",3289,"of the union finding no work to do in Chicago."""
"5562",3289,""
"5563",3289,"""I found plenty of work to do,"" said McMurdo."
"5564",3289,""
"5565",3289,"""Then why did you leave?"""
"5566",3289,""
"5567",3289,"McMurdo nodded towards the policemen and smiled. ""I guess those chaps"
"5568",3289,"would be glad to know,"" he said."
"5569",3289,""
"5570",3289,"Scanlan groaned sympathetically. ""In trouble?"" he asked in a whisper."
"5571",3289,""
"5572",3289,"""Deep."""
"5573",3289,""
"5574",3289,"""A penitentiary job?"""
"5575",3289,""
"5576",3289,"""And the rest."""
"5577",3289,""
"5578",3289,"""Not a killing!"""
"5579",3289,""
"5580",3289,"""It's early days to talk of such things,"" said McMurdo with the air of"
"5581",3289,"a man who had been surprised into saying more than he intended. ""I've"
"5582",3289,"my own good reasons for leaving Chicago, and let that be enough for you."
"5583",3289,"Who are you that you should take it on yourself to ask such things?"""
"5584",3289,"His gray eyes gleamed with sudden and dangerous anger from behind his"
"5585",3289,"glasses."
"5586",3289,""
"5587",3289,"""All right, mate, no offense meant. The boys will think none the worse"
"5588",3289,"of you, whatever you may have done. Where are you bound for now?"""
"5589",3289,""
"5590",3289,"""Vermissa."""
"5591",3289,""
"5592",3289,"""That's the third halt down the line. Where are you staying?"""
"5593",3289,""
"5594",3289,"McMurdo took out an envelope and held it close to the murky oil lamp."
"5595",3289,"""Here is the address--Jacob Shafter, Sheridan Street. It's a boarding"
"5596",3289,"house that was recommended by a man I knew in Chicago."""
"5597",3289,""
"5598",3289,"""Well, I don't know it; but Vermissa is out of my beat. I live at"
"5599",3289,"Hobson's Patch, and that's here where we are drawing up. But, say,"
"5600",3289,"there's one bit of advice I'll give you before we part: If you're"
"5601",3289,"in trouble in Vermissa, go straight to the Union House and see Boss"
"5602",3289,"McGinty. He is the Bodymaster of Vermissa Lodge, and nothing can happen"
"5603",3289,"in these parts unless Black Jack McGinty wants it. So long, mate! Maybe"
"5604",3289,"we'll meet in lodge one of these evenings. But mind my words: If you are"
"5605",3289,"in trouble, go to Boss McGinty."""
"5606",3289,""
"5607",3289,"Scanlan descended, and McMurdo was left once again to his thoughts."
"5608",3289,"Night had now fallen, and the flames of the frequent furnaces were"
"5609",3289,"roaring and leaping in the darkness. Against their lurid background"
"5610",3289,"dark figures were bending and straining, twisting and turning, with the"
"5611",3289,"motion of winch or of windlass, to the rhythm of an eternal clank and"
"5612",3289,"roar."
"5613",3289,""
"5614",3289,"""I guess hell must look something like that,"" said a voice."
"5615",3289,""
"5616",3289,"McMurdo turned and saw that one of the policemen had shifted in his seat"
"5617",3289,"and was staring out into the fiery waste."
"5618",3289,""
"5619",3289,"""For that matter,"" said the other policeman, ""I allow that hell must BE"
"5620",3289,"something like that. If there are worse devils down yonder than some we"
"5621",3289,"could name, it's more than I'd expect. I guess you are new to this part,"
"5622",3289,"young man?"""
"5623",3289,""
"5624",3289,"""Well, what if I am?"" McMurdo answered in a surly voice."
"5625",3289,""
"5626",3289,"""Just this, mister, that I should advise you to be careful in choosing"
"5627",3289,"your friends. I don't think I'd begin with Mike Scanlan or his gang if I"
"5628",3289,"were you."""
"5629",3289,""
"5630",3289,"""What the hell is it to you who are my friends?"" roared McMurdo in a"
"5631",3289,"voice which brought every head in the carriage round to witness the"
"5632",3289,"altercation. ""Did I ask you for your advice, or did you think me such"
"5633",3289,"a sucker that I couldn't move without it? You speak when you are spoken"
"5634",3289,"to, and by the Lord you'd have to wait a long time if it was me!"" He"
"5635",3289,"thrust out his face and grinned at the patrolmen like a snarling dog."
"5636",3289,""
"5637",3289,"The two policemen, heavy, good-natured men, were taken aback by the"
"5638",3289,"extraordinary vehemence with which their friendly advances had been"
"5639",3289,"rejected."
"5640",3289,""
"5641",3289,"""No offense, stranger,"" said one. ""It was a warning for your own good,"
"5642",3289,"seeing that you are, by your own showing, new to the place."""
"5643",3289,""
"5644",3289,"""I'm new to the place; but I'm not new to you and your kind!"" cried"
"5645",3289,"McMurdo in cold fury. ""I guess you're the same in all places, shoving"
"5646",3289,"your advice in when nobody asks for it."""
"5647",3289,""
"5648",3289,"""Maybe we'll see more of you before very long,"" said one of the"
"5649",3289,"patrolmen with a grin. ""You're a real hand-picked one, if I am a judge."""
"5650",3289,""
"5651",3289,"""I was thinking the same,"" remarked the other. ""I guess we may meet"
"5652",3289,"again."""
"5653",3289,""
"5654",3289,"""I'm not afraid of you, and don't you think it!"" cried McMurdo. ""My"
"5655",3289,"name's Jack McMurdo--see? If you want me, you'll find me at Jacob"
"5656",3289,"Shafter's on Sheridan Street, Vermissa; so I'm not hiding from you, am"
"5657",3289,"I? Day or night I dare to look the like of you in the face--don't make"
"5658",3289,"any mistake about that!"""
"5659",3289,""
"5660",3289,"There was a murmur of sympathy and admiration from the miners at the"
"5661",3289,"dauntless demeanour of the newcomer, while the two policemen shrugged"
"5662",3289,"their shoulders and renewed a conversation between themselves."
"5663",3289,""
"5664",3289,"A few minutes later the train ran into the ill-lit station, and there"
"5665",3289,"was a general clearing; for Vermissa was by far the largest town on the"
"5666",3289,"line. McMurdo picked up his leather gripsack and was about to start off"
"5667",3289,"into the darkness, when one of the miners accosted him."
"5668",3289,""
"5669",3289,"""By Gar, mate! you know how to speak to the cops,"" he said in a voice of"
"5670",3289,"awe. ""It was grand to hear you. Let me carry your grip and show you the"
"5671",3289,"road. I'm passing Shafter's on the way to my own shack."""
"5672",3289,""
"5673",3289,"There was a chorus of friendly ""Good-nights"" from the other miners"
"5674",3289,"as they passed from the platform. Before ever he had set foot in it,"
"5675",3289,"McMurdo the turbulent had become a character in Vermissa."
"5676",3289,""
"5677",3289,"The country had been a place of terror; but the town was in its way"
"5678",3289,"even more depressing. Down that long valley there was at least a certain"
"5679",3289,"gloomy grandeur in the huge fires and the clouds of drifting smoke,"
"5680",3289,"while the strength and industry of man found fitting monuments in the"
"5681",3289,"hills which he had spilled by the side of his monstrous excavations."
"5682",3289,"But the town showed a dead level of mean ugliness and squalor. The broad"
"5683",3289,"street was churned up by the traffic into a horrible rutted paste of"
"5684",3289,"muddy snow. The sidewalks were narrow and uneven. The numerous gas-lamps"
"5685",3289,"served only to show more clearly a long line of wooden houses, each with"
"5686",3289,"its veranda facing the street, unkempt and dirty."
"5687",3289,""
"5688",3289,"As they approached the centre of the town the scene was brightened by a"
"5689",3289,"row of well-lit stores, and even more by a cluster of saloons and gaming"
"5690",3289,"houses, in which the miners spent their hard-earned but generous wages."
"5691",3289,""
"5692",3289,"""That's the Union House,"" said the guide, pointing to one saloon which"
"5693",3289,"rose almost to the dignity of being a hotel. ""Jack McGinty is the boss"
"5694",3289,"there."""
"5695",3289,""
"5696",3289,"""What sort of a man is he?"" McMurdo asked."
"5697",3289,""
"5698",3289,"""What! have you never heard of the boss?"""
"5699",3289,""
"5700",3289,"""How could I have heard of him when you know that I am a stranger in"
"5701",3289,"these parts?"""
"5702",3289,""
"5703",3289,"""Well, I thought his name was known clear across the country. It's been"
"5704",3289,"in the papers often enough."""
"5705",3289,""
"5706",3289,"""What for?"""
"5707",3289,""
"5708",3289,"""Well,"" the miner lowered his voice--""over the affairs."""
"5709",3289,""
"5710",3289,"""What affairs?"""
"5711",3289,""
"5712",3289,"""Good Lord, mister! you are queer, if I must say it without offense."
"5713",3289,"There's only one set of affairs that you'll hear of in these parts, and"
"5714",3289,"that's the affairs of the Scowrers."""
"5715",3289,""
"5716",3289,"""Why, I seem to have read of the Scowrers in Chicago. A gang of"
"5717",3289,"murderers, are they not?"""
"5718",3289,""
"5719",3289,"""Hush, on your life!"" cried the miner, standing still in alarm, and"
"5720",3289,"gazing in amazement at his companion. ""Man, you won't live long in these"
"5721",3289,"parts if you speak in the open street like that. Many a man has had the"
"5722",3289,"life beaten out of him for less."""
"5723",3289,""
"5724",3289,"""Well, I know nothing about them. It's only what I have read."""
"5725",3289,""
"5726",3289,"""And I'm not saying that you have not read the truth."" The man looked"
"5727",3289,"nervously round him as he spoke, peering into the shadows as if he"
"5728",3289,"feared to see some lurking danger. ""If killing is murder, then God knows"
"5729",3289,"there is murder and to spare. But don't you dare to breathe the name"
"5730",3289,"of Jack McGinty in connection with it, stranger; for every whisper"
"5731",3289,"goes back to him, and he is not one that is likely to let it pass. Now,"
"5732",3289,"that's the house you're after, that one standing back from the street."
"5733",3289,"You'll find old Jacob Shafter that runs it as honest a man as lives in"
"5734",3289,"this township."""
"5735",3289,""
"5736",3289,"""I thank you,"" said McMurdo, and shaking hands with his new acquaintance"
"5737",3289,"he plodded, gripsack in hand, up the path which led to the dwelling"
"5738",3289,"house, at the door of which he gave a resounding knock."
"5739",3289,""
"5740",3289,"It was opened at once by someone very different from what he had"
"5741",3289,"expected. It was a woman, young and singularly beautiful. She was of the"
"5742",3289,"German type, blonde and fair-haired, with the piquant contrast of a"
"5743",3289,"pair of beautiful dark eyes with which she surveyed the stranger with"
"5744",3289,"surprise and a pleasing embarrassment which brought a wave of colour"
"5745",3289,"over her pale face. Framed in the bright light of the open doorway, it"
"5746",3289,"seemed to McMurdo that he had never seen a more beautiful picture;"
"5747",3289,"the more attractive for its contrast with the sordid and gloomy"
"5748",3289,"surroundings. A lovely violet growing upon one of those black slag-heaps"
"5749",3289,"of the mines would not have seemed more surprising. So entranced was"
"5750",3289,"he that he stood staring without a word, and it was she who broke the"
"5751",3289,"silence."
"5752",3289,""
"5753",3289,"""I thought it was father,"" said she with a pleasing little touch of a"
"5754",3289,"German accent. ""Did you come to see him? He is down town. I expect him"
"5755",3289,"back every minute."""
"5756",3289,""
"5757",3289,"McMurdo continued to gaze at her in open admiration until her eyes"
"5758",3289,"dropped in confusion before this masterful visitor."
"5759",3289,""
"5760",3289,"""No, miss,"" he said at last, ""I'm in no hurry to see him. But your house"
"5761",3289,"was recommended to me for board. I thought it might suit me--and now I"
"5762",3289,"know it will."""
"5763",3289,""
"5764",3289,"""You are quick to make up your mind,"" said she with a smile."
"5765",3289,""
"5766",3289,"""Anyone but a blind man could do as much,"" the other answered."
"5767",3289,""
"5768",3289,"She laughed at the compliment. ""Come right in, sir,"" she said. ""I'm Miss"
"5769",3289,"Ettie Shafter, Mr. Shafter's daughter. My mother's dead, and I run the"
"5770",3289,"house. You can sit down by the stove in the front room until father"
"5771",3289,"comes along--Ah, here he is! So you can fix things with him right away."""
"5772",3289,""
"5773",3289,"A heavy, elderly man came plodding up the path. In a few words McMurdo"
"5774",3289,"explained his business. A man of the name of Murphy had given him the"
"5775",3289,"address in Chicago. He in turn had had it from someone else. Old Shafter"
"5776",3289,"was quite ready. The stranger made no bones about terms, agreed at once"
"5777",3289,"to every condition, and was apparently fairly flush of money. For seven"
"5778",3289,"dollars a week paid in advance he was to have board and lodging."
"5779",3289,""
"5780",3289,"So it was that McMurdo, the self-confessed fugitive from justice, took"
"5781",3289,"up his abode under the roof of the Shafters, the first step which was"
"5782",3289,"to lead to so long and dark a train of events, ending in a far distant"
"5783",3289,"land."
"5784",3289,""
"5785",3289,""
"5786",3289,""
"5787",3289,""
"5788",3289,"Chapter 2--The Bodymaster"
"5789",3289,""
"5790",3289,""
"5791",3289,""
"5792",3289,"McMurdo was a man who made his mark quickly. Wherever he was the folk"
"5793",3289,"around soon knew it. Within a week he had become infinitely the most"
"5794",3289,"important person at Shafter's. There were ten or a dozen boarders there;"
"5795",3289,"but they were honest foremen or commonplace clerks from the stores, of a"
"5796",3289,"very different calibre from the young Irishman. Of an evening when they"
"5797",3289,"gathered together his joke was always the readiest, his conversation the"
"5798",3289,"brightest, and his song the best. He was a born boon companion, with a"
"5799",3289,"magnetism which drew good humour from all around him."
"5800",3289,""
"5801",3289,"And yet he showed again and again, as he had shown in the railway"
"5802",3289,"carriage, a capacity for sudden, fierce anger, which compelled the"
"5803",3289,"respect and even the fear of those who met him. For the law, too, and"
"5804",3289,"all who were connected with it, he exhibited a bitter contempt which"
"5805",3289,"delighted some and alarmed others of his fellow boarders."
"5806",3289,""
"5807",3289,"From the first he made it evident, by his open admiration, that the"
"5808",3289,"daughter of the house had won his heart from the instant that he had set"
"5809",3289,"eyes upon her beauty and her grace. He was no backward suitor. On"
"5810",3289,"the second day he told her that he loved her, and from then onward he"
"5811",3289,"repeated the same story with an absolute disregard of what she might say"
"5812",3289,"to discourage him."
"5813",3289,""
"5814",3289,"""Someone else?"" he would cry. ""Well, the worse luck for someone else!"
"5815",3289,"Let him look out for himself! Am I to lose my life's chance and all my"
"5816",3289,"heart's desire for someone else? You can keep on saying no, Ettie: the"
"5817",3289,"day will come when you will say yes, and I'm young enough to wait."""
"5818",3289,""
"5819",3289,"He was a dangerous suitor, with his glib Irish tongue, and his pretty,"
"5820",3289,"coaxing ways. There was about him also that glamour of experience and"
"5821",3289,"of mystery which attracts a woman's interest, and finally her love. He"
"5822",3289,"could talk of the sweet valleys of County Monaghan from which he came,"
"5823",3289,"of the lovely, distant island, the low hills and green meadows of which"
"5824",3289,"seemed the more beautiful when imagination viewed them from this place"
"5825",3289,"of grime and snow."
"5826",3289,""
"5827",3289,"Then he was versed in the life of the cities of the North, of Detroit,"
"5828",3289,"and the lumber camps of Michigan, and finally of Chicago, where he had"
"5829",3289,"worked in a planing mill. And afterwards came the hint of romance, the"
"5830",3289,"feeling that strange things had happened to him in that great city,"
"5831",3289,"so strange and so intimate that they might not be spoken of. He spoke"
